655;02254;Cutry;2;115
656;02255;Cys-la-Commune;2;152
657;02256;Dagny-Lambercy;2;132
658;02257;Dallon;2;377
659;02258;Dammard;2;416
660;02259;Dampleux;2;437
661;02260;Danizy;2;569
662;02261;Dercy;2;367
663;02262;Deuillet;2;234
664;02263;Dhuizel;2;115
665;02264;Dizy-le-Gros;2;790
666;02265;Dohis;2;92
667;02266;Dolignon;2;59
668;02267;Dommiers;2;287
669;02268;Domptin;2;673
670;02269;Dorengt;2;157
671;02270;Douchy;2;150
672;02271;Dravegny;2;144
673;02272;Droizy;2;75
674;02273;Dury;2;196
675;02274;Ébouleau;2;206
676;02275;Effry;2;353
677;02276;Englancourt;2;118
678;02277;Épagny;2;341
679;02278;Éparcy;2;44
680;02279;Épaux-Bézu;2;588
681;02280;Épieds;2;389
682;02281;L'Épine-aux-Bois;2;259
683;02282;Eppes;2;411
684;02283;Erlon;2;292
685;02284;Erloy;2;92
686;02286;Esquéhéries;2;850
687;02287;Essigny-le-Grand;2;1109
688;02288;Essigny-le-Petit;2;377
689;02289;Essises;2;430
690;02290;Essômes-sur-Marne;2;2741
691;02291;Estrées;2;416
692;02292;Étampes-sur-Marne;2;1164
693;02293;Étaves-et-Bocquiaux;2;556
694;02294;Étouvelles;2;223
695;02295;Étréaupont;2;895
696;02296;Étreillers;2;1199
697;02297;Étrépilly;2;81
698;02298;Étreux;2;1509
699;02299;Évergnicourt;2;566
700;02301;Faucoucourt;2;311
701;02302;Faverolles;2;343
702;02303;Fayet;2;588
703;02304;La Fère;2;3037
704;02305;Fère-en-Tardenois;2;3270
705;02306;La Ferté-Chevresis;2;589
706;02307;La Ferté-Milon;2;2240
707;02308;Fesmy-le-Sart;2;490
708;02309;Festieux;2;604
709;02310;Fieulaine;2;281
710;02311;Filain;2;137
711;02312;La Flamengrie;2;1102
712;02313;Flavigny-le-Grand-et-Beaurain;2;473
713;02315;Flavy-le-Martel;2;1636
714;02316;Fleury;2;129
715;02317;Fluquières;2;213
716;02318;Folembray;2;1504
717;02319;Fonsomme;2;535
718;02320;Fontaine-lès-Clercs;2;289
719;02321;Fontaine-lès-Vervins;2;987
720;02322;Fontaine-Notre-Dame;2;384
721;02323;Fontaine-Uterte;2;127
722;02324;Fontenelle;2;289
723;02326;Fontenoy;2;494
